date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20201119,SC,201160,11909,1960967,,posNeg,2162127,815,11402,203,,108,,104997,A+,11/18/2020 11:59,2020-11-18T11:59:00Z,11/18 06:59,4201,11402,2020-11-18T11:59:00Z,2150218,249546,1900672,189251,3924,277,,,86043,10376,75667,,,,,,177011,22053,45,1713,22125,2162127,23838,2162127,19,53,c07c98a0ec960e98676aba9c2fdd4fa40b503fc7,0,0,0,0,0,
20201119,SD,69742,4243,233527,,totalTestsPeopleViral,303269,578,3922,95,,51,,51153,A+,11/18/2020 14:00,2020-11-18T14:00:00Z,11/18 09:00,705,3922,2020-11-18T14:00:00Z,543777,,,65499,,,,303269,,,,,,,,,,,46,1071,1225,303269,2296,303269,31,58,138f72fb71bfb938e9f6dbe23355214b328364da,0,0,0,0,0,
20201119,TN,328088,24011,3890544,,posNeg,4218632,2236,11422,577,,257,,283785,A+,11/19/2020 15:00,2020-11-19T15:00:00Z,11/19 10:00,4128,11422,2020-11-19T15:00:00Z,4194621,360749,3833872,304077,3810,318,,,,,,,,,,,235024,23992,47,2887,14761,4218632,17648,4218632,80,80,e778e11ede5990d1d7c565d246024f9232d3431c,0,0,0,0,0,
20201119,TX,1060883,,8595614,,posNeg,9656497,7982,,2154,,,,896191,A,11/19/2020 17:45,2020-11-19T17:45:00Z,11/19 12:45,20113,,2020-11-19T17:45:00Z,9656497,,,1060883,,,,,535321,54717,,,,,,,522222,44199,48,12500,121654,9656497,134154,9656497,230,0,f4a2fb037b38914535323cd36f5a19238623009b,0,0,0,0,0,
20201119,UT,165996,,1067334,,totalTestsViral,1667260,553,7215,195,1363,,502,110007,A+,11/19/2020 10:39,2020-11-19T10:39:00Z,11/19 05:39,756,7215,2020-11-19T10:39:00Z,1667260,166864,1500396,154730,,,,1222064,,,,,,,74592,11948,159724,12397,49,3968,10419,1233330,21968,1233330,16,108,ec8006681ac35998253a0f66fe9d54db2e886cae,0,0,0,0,0,
20201119,VA,210787,20631,2817305,440,totalTestEncountersViral,3007461,1569,13815,303,,123,,22858,A+,11/18/2020 17:00,2020-11-18T17:00:00Z,11/18 12:00,3896,13815,2020-11-18T17:00:00Z,,226178,,190156,3594,302,3007461,,,,,,,,,,,,51,1954,22728,3028532,24031,3028092,36,108,3a6a6b0c683d74837d7c67e22366a1a74d7e1bfb,0,0,0,0,0,
20201119,VI,1469,,25471,77,posNeg,26940,,,,,,,1388,D,11/19/2020 06:44,2020-11-19T06:44:00Z,11/19 01:44,23,,2020-11-19T06:44:00Z,27017,,,,23,,,,,,,,,,,,,,78,6,236,27017,242,26940,0,0,57026e05f8aaa456a3f8f9658901c776dd0a6f33,0,0,0,0,0,
20201119,VT,3551,,202384,,totalTestsViral,492865,18,,1,,,,2157,B,11/18/2020 23:59,2020-11-18T23:59:00Z,11/18 18:59,61,,2020-11-18T23:59:00Z,492865,,,3310,61,,,206492,,,,,,,,,,,50,144,2824,205935,10540,205935,1,0,dc8d830f2ae82bd087f47c01c99b390f0b33451b,0,0,0,0,0,
20201119,WA,135424,,2700048,,totalTestEncountersViral,2835472,651,9622,,,85,,,B,11/18/2020 02:59,2020-11-18T02:59:00Z,11/17 21:59,2592,9622,2020-11-18T02:59:00Z,,,,135424,2592,,2835472,,,,,,,,,,,,53,1303,21088,2835472,22391,2835472,21,49,928cf3884d9826dd85d035efcbee663c4556a697,0,0,0,0,0,
20201119,WI,358113,19641,2049526,150,totalTestEncountersViral,4032192,2104,15336,427,1715,,,259953,A+,11/19/2020 00:00,2020-11-19T00:00:00Z,11/18 19:00,3010,15336,2020-11-19T00:00:00Z,,,,338472,2876,134,4032192,2387998,,,,,,,,,,,55,7448,12585,2407789,45778,2407639,85,236,0867140a5b2654ccb282f4bfecc703df92358e69,0,0,0,0,0,
20201119,WV,37399,4645,940140,,posNeg,977539,415,,123,,52,,25133,B,11/18/2020 23:59,2020-11-18T23:59:00Z,11/18 18:59,623,,2020-11-18T23:59:00Z,972894,,,32754,594,29,,,20121,,,,,,,,,,54,1122,16033,977539,17155,977539,11,0,1d1cb2bdf01da8f3833a60f794e85e593e471346,0,0,0,0,0,
20201119,WY,26169,3680,130130,,totalTestsViral,376123,209,629,,,,,14904,B,11/19/2020 00:00,2020-11-19T00:00:00Z,11/18 19:00,176,629,2020-11-19T00:00:00Z,376123,26321,349802,22489,,,,152619,,,,,,,,,,,56,894,2443,156299,6831,156299,21,20,9a93685635af75fc0b0f395cf20d94361605e19b,0,0,0,0,0,
20201118,AK,24419,,861139,,totalTestsViral,885558,147,584,,,15,,7165,A,11/18/2020 03:59,2020-11-18T03:59:00Z,11/17 22:59,100,584,2020-11-18T03:59:00Z,885558,28879,856173,,100,,,,,,,,,,,,,,02,545,6391,885558,6936,885558,0,22,959c531cf9b1dd6d6e9852ef8674d6e5cc0cde51,0,0,0,0,0,
20201118,AL,223486,35863,1294045,,totalTestsPeopleViral,1481668,1303,23088,,2165,,1249,88038,A,11/18/2020 11:00,2020-11-18T11:00:00Z,11/18 06:00,3347,23088,2020-11-18T11:00:00Z,,,,187623,3073,274,,1481668,,,,68534,,,,,,,01,2638,6373,1517531,8122,1517531,46,372,716e1f83225590f6b50d4423e9ed507dd8ac11fb,0,0,0,0,0,
20201118,AR,137617,15136,1415302,,totalTestsViral,1537783,893,8139,339,,142,916,118751,A+,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,2275,8139,2020-11-18T00:00:00Z,1537783,,1415302,122481,2085,190,,,,,,,,,103757,17763,21856,3300,05,1715,11176,1552919,12504,1552919,30,89,794c228c7308db198687662757ded2e219d68496,0,0,0,0,0,
20201118,AS,0,,1988,,totalTestsViral,1988,,,,,,,,D,11/17/2020 00:00,2020-11-17T00:00:00Z,11/16 19:00,0,,2020-11-17T00:00:00Z,1988,,,0,,,,,,,,,,,,,,,60,0,0,1988,0,1988,0,0,96485e964f9751aa54a521d8509375693cb3533c,0,0,0,0,0,
20201118,AZ,283102,7760,1743653,,totalTestsPeopleViral,2018995,1700,23473,396,,218,,46521,A+,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,6365,23473,2020-11-18T00:00:00Z,,,,275342,5902,463,,2018995,353191,,,,,,,,,,04,3206,11757,2026755,14787,2026755,53,230,9e4fa0198456bb08044352368142515709d502ba,0,0,0,0,0,
20201118,CA,1047789,,20370754,,totalTestsViral,21418543,5078,,1258,,,,,B,11/18/2020 02:59,2020-11-18T02:59:00Z,11/17 21:59,18360,,2020-11-18T02:59:00Z,21418543,,,1047789,,,,,,,,,,,,,,,06,9811,149656,21418543,159467,21418543,61,0,715894aa6d8d58c2d38466e1aef743ddcaab5b61,0,0,0,0,0,
20201118,CO,176694,9068,1343574,,totalTestEncountersViral,2640615,1593,11802,,,,,10195,A,11/18/2020 01:59,2020-11-18T01:59:00Z,11/17 20:59,2324,11802,2020-11-18T01:59:00Z,,,,167626,,,2640615,1511200,194187,15004,179183,,,,,,,,08,4650,15269,1520268,41034,1520268,25,194,6649adacba3675d46c23bbf1549ef78d0f6e2cc2,0,0,0,0,0,
20201118,CT,97028,6499,2763656,,posNeg,2860684,816,12257,,,,,9800,C,11/17/2020 20:30,2020-11-17T20:30:00Z,11/17 15:30,4784,12257,2020-11-17T20:30:00Z,2854185,,,90529,3849,935,,,,,,,,,,,26512,,09,2042,32184,2860684,34226,2860684,13,0,b3fd18f22ecc041c7c81dd86a126123495ea6b9d,0,0,0,0,0,
20201118,DC,19465,,581947,,totalTestEncountersViral,601412,127,,35,,10,,14477,A+,11/17/2020 00:00,2020-11-17T00:00:00Z,11/16 19:00,665,,2020-11-17T00:00:00Z,,,,,,,601412,280287,,,,,,,,,,,11,156,4514,601412,4670,601412,5,0,0420efd52dfbd2ada3eee787f9144bf4aa648487,0,0,0,0,0,
20201118,DE,29755,1282,356918,,totalTestEncountersViral,642126,153,,29,,,,15301,A+,11/17/2020 18:00,2020-11-17T18:00:00Z,11/17 13:00,742,,2020-11-17T18:00:00Z,,31019,,28473,652,90,642126,386673,,,,,,,,,,,10,203,994,386673,8113,386673,3,0,d36916724f099aa0d6b7570ca026b5f52ec9b3e5,0,0,0,0,0,
20201118,FL,892352,60331,5812647,5261,totalTestEncountersViral,11237905,3352,53283,,,,,,A,11/17/2020 23:59,2020-11-17T23:59:00Z,11/17 18:59,17949,53283,2020-11-17T23:59:00Z,10006998,1152080,8806008,832021,17949,,11237905,6704999,604369,64112,539858,587789,62540,524946,,,,,12,7727,33734,6710260,87065,6704999,88,317,e5771aa5f526341c590d1790cafc78018c992b8e,0,0,0,0,0,
20201118,GA,393890,,3581179,,totalTestsViral,3975069,2091,33667,,6306,,,,A+,11/18/2020 14:50,2020-11-18T14:50:00Z,11/18 09:50,9065,33667,2020-11-18T14:50:00Z,3975069,368548,,393980,8536,529,,,348580,33136,,,,,,39752,,,13,2424,18223,3975069,20647,3975069,57,228,e26c0c0b18b61f0c0e0c7e435a8293d73cc34d6b,0,0,0,0,0,
20201118,GU,6346,121,72714,,posNeg,79060,58,,12,,6,,4341,A,11/18/2020 06:45,2020-11-18T06:45:00Z,11/18 01:45,100,,2020-11-18T06:45:00Z,75406,,,6225,,,,,212,8,,,,,,,884,111,66,112,0,79060,112,79060,0,0,2b5351e6e00a5b3c0789a4341317360110c9670c,0,0,0,0,0,
20201118,HI,16974,240,295153,,totalTestEncountersViral,607362,82,1210,19,,15,,11958,B,11/17/2020 05:59,2020-11-17T05:59:00Z,11/17 00:59,223,1210,2020-11-17T05:59:00Z,,16721,,16734,,,607362,308090,,,,,,,,,,,15,69,0,312127,4528,312127,1,2,ae4d07ea46a7acb475bcbc1a5a98ef83c6bdc0a8,0,0,0,0,0,
20201118,IA,174839,,829147,,posNeg,1003986,1527,,283,,134,,111305,A+,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,2066,,2020-11-18T00:00:00Z,,,,174839,,,,1005825,,,,71985,4356,67589,120517,20727,,,19,3294,3658,1003986,6952,1003986,39,0,346943b97aab0a50e5db45786af30fad924ce6ac,0,0,0,0,0,
20201118,ID,85125,12360,363268,,totalTestsPeopleViral,436033,376,3254,79,632,,,35948,A,11/17/2020 19:00,2020-11-17T19:00:00Z,11/17 14:00,798,3254,2020-11-17T19:00:00Z,601597,,,72765,733,65,,436033,,,,,,,,,24306,,16,1781,1405,448393,2811,448393,35,52,935e1ff753f793e97ea36d24a9e235211691e3b6,0,0,0,0,0,
20201118,IL,606771,6259,8752456,,posNeg,9359227,5953,,1146,,547,,,A,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,11468,,2020-11-18T00:00:00Z,9359227,,,447491,11014,454,,,,,,,,,,,,,17,8922,94647,9359227,103569,9359227,151,0,5dd89d27aa4739b6b89f359f3103acfdb9aef4f1,0,0,0,0,0,
20201118,IN,268222,,1721234,,totalTestsViral,3668049,3040,21737,847,4068,262,,156423,A+,11/17/2020 23:59,2020-11-17T23:59:00Z,11/17 18:59,5084,21737,2020-11-17T23:59:00Z,3668049,247870,,,4830,254,,1989456,,,,,,,,,,,18,6015,14353,1989456,55973,1989456,59,348,f4e03fe55624963782891c368ed2edbdd89f81d0,0,0,0,0,0,
20201118,KS,128594,,619667,,posNeg,748261,1039,4561,253,1241,95,364,3067,A+,11/18/2020 10:00,2020-11-18T10:00:00Z,11/18 05:00,1326,4561,2020-11-18T10:00:00Z,,,,,,,,748261,,,,,,,,,,,20,5853,8652,748261,14505,748261,60,130,dfeae393a734a97c1ba4a7bbce34adda5b662a2d,0,0,0,0,0,
20201118,KY,144753,25091,2174032,,totalTestsViral,2293694,1553,9052,359,2284,176,,25058,B,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,1712,9052,2020-11-18T00:00:00Z,2293694,,,119662,1674,38,,,90785,,,,,,,,97925,,21,2745,28873,2318785,30978,2318785,15,104,ae54d1359667e88ac80524827a0ca4dd8a600b41,0,0,0,0,0,
20201118,LA,209914,8932,2875935,,posNeg,3085849,886,,,,93,,185960,A,11/18/2020 13:00,2020-11-18T13:00:00Z,11/18 08:00,6184,,2020-11-18T13:00:00Z,3076917,,,200982,5939,245,,,,,,,,,,,79753,,22,2229,15290,3085849,17519,3085849,28,0,36f70f03dbcb49a20bc864bcb853d6da74d45764,0,0,0,0,0,
20201118,MA,195868,6350,2905440,,totalTestsViral,7484835,885,13588,173,,72,,137422,A+,11/18/2020 08:00,2020-11-18T08:00:00Z,11/18 03:00,10407,13588,2020-11-18T08:00:00Z,7484835,240381,,189518,10177,230,,3094958,,,,129352,11910,,234128,,,,25,2904,20318,3101308,97636,3101308,47,0,1a657bab4437ea1e57707889416f72892f4a7dcf,0,0,0,0,0,
20201118,MD,171823,,1977512,,totalTestsViral,3954107,1144,18959,270,,,,8421,A,11/18/2020 10:00,2020-11-18T10:00:00Z,11/18 05:00,4351,18959,2020-11-18T10:00:00Z,3954107,205861,,171823,4201,150,,2149335,,,,155805,14868,140937,,,,,24,2018,11716,2149335,31801,2149335,16,147,919eddc41374f55465f3467b744040a30f253c0d,0,0,0,0,0,
20201118,ME,9519,960,765850,,posNeg,775369,85,600,30,,10,,7229,A+,11/17/2020 23:59,2020-11-17T23:59:00Z,11/17 18:59,170,600,2020-11-17T23:59:00Z,774409,10730,763210,8559,169,1,,,12501,381,12108,,,,,,930,88,23,156,10295,775369,10451,775369,4,11,0b21463356cd9f0ba6a6759a4191a06cf56ff575,0,0,0,0,0,
20201118,MI,303058,25252,5619633,,posNeg,5922691,3792,,809,,396,,138862,A+,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,8573,,2020-11-18T00:00:00Z,5980495,360862,5619633,277806,8190,383,,,350177,,,,,,,,,,26,6218,50686,5922691,56904,5922691,62,0,ecb6cdfa83c1a41c8a6d2d1acf68aa68f7dbed9b,0,0,0,0,0,
20201118,MN,242043,3397,1965766,,totalTestEncountersViral,3478924,1706,13892,355,3307,,,193869,A,11/17/2020 17:00,2020-11-17T17:00:00Z,11/17 12:00,3010,13892,2020-11-17T17:00:00Z,,,,238646,2961,49,3478924,2204412,,,,,,,,,64747,,27,5094,11522,2207809,33677,2207809,67,298,69336f3696fc6b950f558be4027e6e9822ec15f7,0,0,0,0,0,
20201118,MO,253473,,1449003,,totalTestsViral,2844992,2453,,582,,298,,,A+,11/18/2020 00:59,2020-11-18T00:59:00Z,11/17 19:59,3477,,2020-11-18T00:59:00Z,2844992,282532,2556990,253473,,,,1702476,90887,6792,83892,86536,3618,71709,53646,,89153,13199,29,4587,5340,1702476,19151,1702476,24,0,da0f4671d9412452bc918521ae93bea76cfd9954,0,0,0,0,0,
20201118,MP,103,,16467,,posNeg,16570,,4,,,,,29,D,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,2,4,2020-11-18T00:00:00Z,23472,,,103,2,,,16567,,,,,,,,,,,69,0,0,16570,0,16570,0,0,bc8f5c75adadbc3f83d51593566ebfa765558935,0,0,0,0,0,
20201118,MS,137396,23353,906991,,posNeg,1044387,948,7091,207,,96,,116683,A+,11/17/2020 00:00,2020-11-17T00:00:00Z,11/16 19:00,3601,7091,2020-11-17T00:00:00Z,1019601,,,114043,3180,421,,,48342,95,,,,,,,145992,,28,1593,0,1044387,1593,1044387,20,0,4f4f9460bae659a49d5b034e7aa2009f77de6c2e,0,0,0,0,0,
20201118,MT,50582,,540824,,posNeg,591406,463,2202,,,,,30400,B,11/18/2020 01:59,2020-11-18T01:59:00Z,11/17 20:59,561,2202,2020-11-18T01:59:00Z,591406,,,50582,,,,,,,,,,,,,,,30,1184,6394,591406,7578,591406,18,41,d249c48f71573736506ae38a3b5b4a1185f5ec0c,0,0,0,0,0,
20201118,NC,320862,16078,4410309,,posNeg,4731171,1537,,386,,,,276132,A+,11/18/2020 11:00,2020-11-18T11:00:00Z,11/18 06:00,4898,,2020-11-18T11:00:00Z,4715093,,,304784,4780,118,,,,,,,,,,,74368,,37,3367,30243,4731171,33610,4731171,46,0,ee6e7f4067ff6a205a29c0e38e8549006d6340b5,0,0,0,0,0,
20201118,ND,67230,,261680,,totalTestEncountersViral,986340,384,2307,44,378,,,56468,B,11/18/2020 01:59,2020-11-18T01:59:00Z,11/17 20:59,791,2307,2020-11-18T01:59:00Z,1033592,,,67230,785,6,986340,328910,11331,802,10529,,,,,,,,38,1263,307,328910,9534,328910,16,46,34e95408c00c607f099cb31fdb41289a9c523f3c,0,0,0,0,0,
20201118,NE,103805,,575180,,totalTestsViral,1181195,978,3726,,,,,54604,A,11/18/2020 00:42,2020-11-18T00:42:00Z,11/17 19:42,816,3726,2020-11-18T00:42:00Z,1181195,119710,1060089,103805,,,,679313,,,,,,,,,,,31,2204,2642,678985,14952,678985,19,75,0cbf4ecb8c066b602f40d1b579fe520c8029a09f,0,0,0,0,0,
20201118,NH,15749,,375402,,totalTestsViral,729146,91,822,,272,,,11478,B,11/18/2020 09:00,2020-11-18T09:00:00Z,11/18 04:00,504,822,2020-11-18T09:00:00Z,729146,,,15749,,,,391151,33644,,,32709,,,,,,,33,446,1805,391151,6099,391151,2,5,80c7cdfb04e7f9396ab07d98e5b8d971d5a02a3e,0,0,0,0,0,
20201118,NJ,289562,,5176586,,posNeg,5466148,2446,39248,461,,223,,40090,A,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,16655,39248,2020-11-18T00:00:00Z,5466148,,,289562,14843,1812,,,,,,,,,,,,,34,4043,87414,5466148,91457,5466148,37,53,32ebccb909bf09558b507dd82d0a2e6594dcd560,0,0,0,0,0,
20201118,NM,70451,,1339372,,posNeg,1409823,776,5875,,,,,26835,A,11/18/2020 17:50,2020-11-18T17:50:00Z,11/18 12:50,1290,5875,2020-11-18T17:50:00Z,1409823,,,70451,,,,,,,,,,,,,,,35,2892,8592,1409823,11484,1409823,26,89,3caec7bbd10b540461bba2d88806223ca1b2443b,0,0,0,0,0,
20201118,NV,125459,,770312,,totalTestEncountersViral,1454741,1246,,264,,141,,,A+,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,1947,,2020-11-18T00:00:00Z,1154583,,,125459,,,1454741,895771,,,,,,,,,,,32,1665,1614,895771,6918,895771,3,0,f500b5fe188e1e8fd3dd2974429c506385475e8e,0,0,0,0,0,
20201118,NY,574072,,16617057,,totalTestEncountersViral,17191129,2202,89995,423,,176,,82022,B,11/17/2020 23:59,2020-11-17T23:59:00Z,11/17 18:59,26225,89995,2020-11-17T23:59:00Z,,,,574072,,,17191129,,,,,,,,,,,,36,5294,149140,17191129,154434,17191129,36,0,3a5155791c7aee3bc11ce34f183ab522b7ab837b,0,0,0,0,0,
20201118,OH,318828,16312,5052077,,posNeg,5370905,3716,23217,923,4280,472,,212713,A+,11/18/2020 14:00,2020-11-18T14:00:00Z,11/18 09:00,5827,23217,2020-11-18T14:00:00Z,5348464,,,302516,5462,365,,,,,,,,,,,,,39,6385,0,5370905,6385,5370905,55,371,025c73f2d7e33613bfc8e2b301146b1e0abe8106,0,0,0,0,0,
20201118,OK,161425,,1707516,7129,posNeg,1868941,1434,10687,447,,,,130032,A+,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,1570,10687,2020-11-18T00:00:00Z,1880494,169267,1707516,161425,,,,,93221,5545,,,,,,,,,40,3017,14905,1876070,17922,1868941,26,206,2f6b53d828562ae25d15774f185545bcd18ede17,0,0,0,0,0,
20201118,OR,59669,2926,917181,,posNeg,976850,484,3888,103,,42,,5870,A+,11/18/2020 03:01,2020-11-18T03:01:00Z,11/17 22:01,788,3888,2020-11-18T03:01:00Z,,,917181,56743,,,,973924,,,,,,,,,,,41,1099,5929,976850,7028,976850,10,83,cba93c4c0279aea90427dd83b31ce96080435e61,0,0,0,0,0,
20201118,PA,281852,17874,2608986,,posNeg,2890838,2904,,628,,310,,186022,A+,11/18/2020 12:00,2020-11-18T12:00:00Z,11/18 07:00,9465,,2020-11-18T12:00:00Z,4920769,,,263978,,,,2872964,,,,,,,,,,,42,6339,20519,2890838,26858,2890838,110,0,beac4f9fee844fac99f2d15a8cbce740429c6efc,0,0,0,0,0,
20201118,PR,43910,879,305972,,posNeg,349882,557,,86,,73,,36675,B,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,971,,2020-11-18T00:00:00Z,310546,7002,303412,43031,756,215,,,,37140,,,,,,,,,72,325,0,349882,325,349882,20,0,78f990de6d60f1fd1796ec9bba8b25aed2ab0ce8,0,0,0,0,0,
20201118,RI,45911,,447160,,totalTestEncountersViral,1384565,284,3953,22,,13,,3233,A+,11/18/2020 13:00,2020-11-18T13:00:00Z,11/18 08:00,1284,3953,2020-11-18T13:00:00Z,,58041,1326524,45911,,,1384565,493071,,,,,,,,,,,44,1383,3438,493071,18973,493071,6,59,87710a6d21a5655e3e1956d01196e6e5f2c71bcd,0,0,0,0,0,
20201118,SC,199447,11673,1938842,,posNeg,2138289,830,11349,219,,105,,103996,A+,11/17/2020 11:59,2020-11-17T11:59:00Z,11/17 06:59,4182,11349,2020-11-17T11:59:00Z,2126616,247714,1878902,187774,3906,276,,,85520,10211,75309,,,,,,172583,21630,45,1547,14419,2138289,15966,2138289,26,54,d3b32cc479288ee58784b8e0d4d3d5b6deaf89ae,0,0,0,0,0,
20201118,SD,68671,4089,232302,,totalTestsPeopleViral,300973,593,3864,97,,51,,48757,A+,11/17/2020 14:00,2020-11-17T14:00:00Z,11/17 09:00,674,3864,2020-11-17T14:00:00Z,537485,,,64582,,,,300973,,,,,,,,,,,46,1387,1227,300973,2614,300973,30,95,82010674c54f2f398fce2f6a1ad9ddd37bb9507e,0,0,0,0,0,
20201118,TN,325201,23300,3875783,,posNeg,4200984,2209,11342,564,,247,,279931,A+,11/18/2020 15:00,2020-11-18T15:00:00Z,11/18 10:00,4048,11342,2020-11-18T15:00:00Z,4177684,358326,3819358,301901,3749,299,,,,,,,,,,,226619,23184,47,4472,20361,4200984,24833,4200984,53,87,81fad36c503c3fa335585173bff75c0e08cc5d44,0,0,0,0,0,
20201118,TX,1048383,,8473960,,posNeg,9522343,7958,,2127,,,,889099,A,11/18/2020 17:40,2020-11-18T17:40:00Z,11/18 12:40,19883,,2020-11-18T17:40:00Z,9522343,,,1048383,,,,,532113,54291,,,,,,,512253,43087,48,8870,72404,9522343,81274,9522343,187,0,def711d4a4a52fdf18f047c0050e12f6e1715f07,0,0,0,0,0,
20201118,UT,162028,,1056915,,totalTestsViral,1645292,564,7107,201,1350,,495,108182,A+,11/18/2020 11:31,2020-11-18T11:31:00Z,11/18 06:31,740,7107,2020-11-18T11:31:00Z,1645292,162576,1482716,150687,,,,1207602,,,,,,,71349,11607,152121,12027,49,3071,7755,1218943,16195,1218943,8,119,b5bc35232b220359a65363a79f1653ece94f4608,0,0,0,0,0,
20201118,VA,208833,19980,2794577,364,totalTestEncountersViral,2983430,1469,13707,318,,126,,22594,A+,11/17/2020 17:00,2020-11-17T17:00:00Z,11/17 12:00,3860,13707,2020-11-17T17:00:00Z,,224321,,188853,3569,291,2983430,,,,,,,,,,,,51,2071,18707,3003774,20273,3003410,25,99,b3de291e850829d993e62529181f6cbeb13d680c,0,0,0,0,0,
20201118,VI,1463,,25235,59,posNeg,26698,,,,,,,1388,D,11/18/2020 12:40,2020-11-18T12:40:00Z,11/18 07:40,23,,2020-11-18T12:40:00Z,26757,,,,23,,,,,,,,,,,,,,78,13,252,26757,265,26698,0,0,f64571b704191aa15887d68f917a7b27576331bc,0,0,0,0,0,
20201118,VT,3407,,199560,,totalTestsViral,482325,18,,2,,,,2135,B,11/17/2020 23:59,2020-11-17T23:59:00Z,11/17 18:59,60,,2020-11-17T23:59:00Z,482325,,,3161,60,,,205172,,,,,,,,,,,50,152,487,202967,2620,202967,1,0,7e3dcc367ba33ff8a6a466c5ca6ede8bb93c7ffa,0,0,0,0,0,
20201118,WA,134121,,2678960,,totalTestEncountersViral,2813081,631,9573,,,87,,,B,11/17/2020 02:59,2020-11-17T02:59:00Z,11/16 21:59,2571,9573,2020-11-17T02:59:00Z,,,,134121,2571,,2813081,,,,,,,,,,,,53,2589,14756,2813081,17345,2813081,23,55,498469decf51b749dc8828c192eef6069ff3c25f,0,0,0,0,0,
20201118,WI,350665,18828,2036941,158,totalTestEncountersViral,3986414,2217,15100,428,1706,,,254365,A+,11/18/2020 00:00,2020-11-18T00:00:00Z,11/17 19:00,2925,15100,2020-11-18T00:00:00Z,,,,331837,2793,132,3986414,2368778,,,,,,,,,,,55,8510,12140,2387764,40138,2387606,58,283,671402f33854d2412fde25d8ce6d43617f32ef49,0,0,0,0,0,
20201118,WV,36277,4456,924107,,posNeg,960384,429,,126,,50,,24493,B,11/17/2020 23:59,2020-11-17T23:59:00Z,11/17 18:59,612,,2020-11-17T23:59:00Z,955928,,,31821,585,27,,,19989,,,,,,,,,,54,953,11987,960384,12940,960384,14,0,c9c00594970f6f4a9045e4c9e7c1985b0a3cae2b,0,0,0,0,0,
20201118,WY,25275,3525,127687,,totalTestsViral,369292,210,609,,,,,13752,B,11/18/2020 16:55,2020-11-18T16:55:00Z,11/18 11:55,155,609,2020-11-18T16:55:00Z,369292,25562,343730,21750,,,,148734,,,,,,,,,,,56,822,0,152962,5300,152962,0,20,e3231f9f0e1948ccc5b26ad3794bf1f8fe4ce0aa,0,0,0,0,0,
20201117,AK,23874,,854748,,totalTestsViral,878622,136,562,,,11,,7165,A,11/17/2020 03:59,2020-11-17T03:59:00Z,11/16 22:59,100,562,2020-11-17T03:59:00Z,878622,28361,849757,,100,,,,,,,,,,,,,,02,634,5641,878622,6275,878622,2,3,add5f6d70eaa23eaf0ccf0efc84f91a1a5339805,0,0,0,0,0,
20201117,AL,220848,34974,1287672,,totalTestsPeopleViral,1473546,1289,22716,,2158,,1246,88038,A,11/17/2020 11:00,2020-11-17T11:00:00Z,11/17 06:00,3301,22716,2020-11-17T11:00:00Z,,,,185874,3040,261,,1473546,,,,68223,,,,,,,01,1616,5714,1508520,6943,1508520,52,0,8b7557fce2ea187b6f3955651d19112752b2ac56,0,0,0,0,0,
20201117,AR,135902,14749,1404126,,totalTestsViral,1525279,902,8050,346,,133,909,117068,A+,11/17/2020 00:00,2020-11-17T00:00:00Z,11/16 19:00,2245,8050,2020-11-17T00:00:00Z,1525279,,1404126,121153,2057,188,,,,,,,,,101145,17252,21856,3300,05,1554,7268,1540028,8413,1540028,20,101,99a5b75ccae88c3aed9bc55b033397507029330a,0,0,0,0,0,
20201117,AS,0,,1988,,totalTestsViral,1988,,,,,,,,D,11/17/2020 00:00,2020-11-17T00:00:00Z,11/16 19:00,0,,2020-11-17T00:00:00Z,1988,,,0,,,,,,,,,,,,,,,60,0,220,1988,220,1988,0,0,0b26c6364e1ae3f90396aadc5957e9e4a1411946,0,0,0,0,0,
